"","Player","Lat","Long","Type"
"12846","Charles Williams",38.8609,-104.8734,"Birth"
"12847","Charles Williams",47.1511,-122.4492,"High School"
"12848","Charles Williams",47.61121,-122.31846,"College"
"12849","Charles Williams",40.44062,-79.99589,"NBA"
"12850","Charles Williams",44.97997,-93.26384,"NBA"
"12851","Charles Williams",40.44062,-79.99589,"NBA"
"12852","Charles Williams",40.44062,-79.99589,"NBA"
"12853","Charles Williams",35.14953,-90.04898,"NBA"
"12854","Charles Williams",35.14953,-90.04898,"NBA"
"12855","Charles Williams",40.76078,-111.89105,"NBA"
"12866","Charley Shipp",39.793,-86.2853,"High School"
"12867","Charley Shipp",38.93294,-76.99778,"College"
"12868","Charley Shipp",42.49276,-92.34296,"NBA"
"12884","Charlie Bell",43.0138,-83.6883,"Birth"
"12885","Charlie Bell",43.0138,-83.6883,"High School"
"12886","Charlie Bell",42.84031,-84.47982,"College"
"12887","Charlie Bell",33.44838,-112.07404,"NBA"
"12888","Charlie Bell",32.78306,-96.80667,"NBA"
"12889","Charlie Bell",43.0389,-87.90647,"NBA"
"12890","Charlie Bell",37.80437,-122.2708,"NBA"
"12903","Charlie Black",43.6542,-113.2859,"Birth"
"12904","Charlie Black",39.038,-95.7278,"High School"
"12905","Charlie Black",38.8134,-97.60949,"College"
"12906","Charlie Black",39.76838,-86.15804,"NBA"
"12907","Charlie Black",41.1306,-85.12886,"NBA"
"12908","Charlie Black",41.1306,-85.12886,"NBA"
"12909","Charlie Black",40.10532,-85.68025,"NBA"
"12910","Charlie Black",43.0389,-87.90647,"NBA"
"12922","Charlie Criss",41.0877,-73.7768,"Birth"
"12923","Charlie Criss",40.9513,-73.8773,"High School"
"12924","Charlie Criss",32.28343,-106.75334,"College"
"12925","Charlie Criss",33.749,-84.38798,"NBA"
"12926","Charlie Criss",32.71533,-117.15726,"NBA"
"12927","Charlie Criss",43.0389,-87.90647,"NBA"
"12928","Charlie Criss",43.0389,-87.90647,"NBA"
"12929","Charlie Criss",33.749,-84.38798,"NBA"
"12941","Charlie Davis",40.8424,-73.8556,"Birth"
"12942","Charlie Davis",34.7678,-79.4639,"High School"
"12943","Charlie Davis",36.13347,-80.27727,"College"
"12944","Charlie Davis",41.4995,-81.69541,"NBA"
"12945","Charlie Davis",41.4995,-81.69541,"NBA"
"12946","Charlie Davis",45.52345,-122.67621,"NBA"
"12960","Charlie Hardnett",33.8477,-84.2814,"Birth"
"12961","Charlie Hardnett",33.8477,-84.2814,"High School"
"12962","Charlie Hardnett",32.52425,-92.71599,"College"
"12963","Charlie Hardnett",41.85003,-87.65005,"NBA"
"12964","Charlie Hardnett",39.29038,-76.61219,"NBA"
"12981","Charlie Hoefer",40.7676,-73.88264,"College"
"12982","Charlie Hoefer",43.70011,-79.4163,"NBA"
"12983","Charlie Hoefer",42.35843,-71.05977,"NBA"
"13000","Charlie Lowery",47.26371,-122.48096,"College"
"13001","Charlie Lowery",43.0389,-87.90647,"NBA"
"13019","Charlie Parsley",36.98754,-86.45166,"College"
"13020","Charlie Parsley",39.95234,-75.16379,"NBA"
"13036","Charlie Paulk",31.7198,-83.2132,"Birth"
"13038","Charlie Paulk",42.33982,-71.08755,"College"
"13039","Charlie Paulk",43.0389,-87.90647,"NBA"
"13040","Charlie Paulk",39.162,-84.45689,"NBA"
"13041","Charlie Paulk",41.85003,-87.65005,"NBA"
"13042","Charlie Paulk",40.71427,-74.00597,"NBA"
"13055","Charlie Scott",40.8424,-73.8556,"Birth"
"13056","Charlie Scott",34.7678,-79.4639,"High School"
"13057","Charlie Scott",36.00153,-78.94001,"College"
"13058","Charlie Scott",36.84681,-76.28522,"NBA"
"13059","Charlie Scott",36.84681,-76.28522,"NBA"
"13060","Charlie Scott",33.44838,-112.07404,"NBA"
"13061","Charlie Scott",42.35843,-71.05977,"NBA"
"13062","Charlie Scott",34.05223,-118.24368,"NBA"
"13063","Charlie Scott",39.73915,-104.9847,"NBA"
"13074","Charlie Sitton",45.2117,-123.1972,"Birth"
"13075","Charlie Sitton",45.2117,-123.1972,"High School"
"13076","Charlie Sitton",44.04598,-123.07046,"College"
"13077","Charlie Sitton",32.78306,-96.80667,"NBA"
"13093","Charlie Tyra",38.0858,-85.8495,"Birth"
"13094","Charlie Tyra",38.0858,-85.8495,"High School"
"13095","Charlie Tyra",38.21507,-85.75913,"College"
"13096","Charlie Tyra",40.71427,-74.00597,"NBA"
"13097","Charlie Tyra",41.85003,-87.65005,"NBA"
"13112","Charlie Villanueva",40.8424,-73.8556,"Birth"
"13113","Charlie Villanueva",40.9691,-74.9619,"High School"
"13114","Charlie Villanueva",41.31121,-72.92649,"College"
"13115","Charlie Villanueva",43.70011,-79.4163,"NBA"
"13116","Charlie Villanueva",43.0389,-87.90647,"NBA"
"13117","Charlie Villanueva",42.33143,-83.04575,"NBA"
"13131","Charlie Ward",30.8563,-83.8977,"Birth"
"13132","Charlie Ward",30.8563,-83.8977,"High School"
"13133","Charlie Ward",28.0692,-82.43609,"College"
"13134","Charlie Ward",40.71427,-74.00597,"NBA"
"13135","Charlie Ward",29.42412,-98.49363,"NBA"
"13136","Charlie Ward",29.76328,-95.36327,"NBA"
"13151","Charlie Yelverton",40.8424,-73.8556,"High School"
"13152","Charlie Yelverton",40.86121,-73.88597,"College"
"13153","Charlie Yelverton",45.52345,-122.67621,"NBA"
"13169","Chase Budinger",33.0501,-117.2528,"Birth"
"13170","Chase Budinger",33.0958,-117.2721,"High School"
"13171","Chase Budinger",32.23188,-110.95347,"College"
"13172","Chase Budinger",29.76328,-95.36327,"NBA"
"13173","Chase Budinger",44.97997,-93.26384,"NBA"
"13188","Chauncey Billups",39.7525,-104.9995,"Birth"
"13189","Chauncey Billups",39.7525,-104.9995,"High School"
"13190","Chauncey Billups",40.00915,-105.26902,"College"
"13191","Chauncey Billups",42.35843,-71.05977,"NBA"
"13192","Chauncey Billups",43.70011,-79.4163,"NBA"
"13193","Chauncey Billups",39.73915,-104.9847,"NBA"
"13194","Chauncey Billups",44.97997,-93.26384,"NBA"
"13195","Chauncey Billups",42.33143,-83.04575,"NBA"
"13196","Chauncey Billups",39.73915,-104.9847,"NBA"
"13197","Chauncey Billups",40.71427,-74.00597,"NBA"
"13198","Chauncey Billups",34.05223,-118.24368,"NBA"
"13199","Chauncey Billups",42.33143,-83.04575,"NBA"
"13207","Cheese Johnson",40.8424,-73.8556,"Birth"
"13208","Cheese Johnson",40.8424,-73.8556,"High School"
"13209","Cheese Johnson",37.7217,-97.2955,"College"
"13210","Cheese Johnson",37.80437,-122.2708,"NBA"
"13229","Cheikh Samb",42.33143,-83.04575,"NBA"
"13230","Cheikh Samb",39.73915,-104.9847,"NBA"
"13231","Cheikh Samb",34.05223,-118.24368,"NBA"
"13232","Cheikh Samb",40.71427,-74.00597,"NBA"
"13245","Cherokee Parks",33.711,-118.0438,"Birth"
"13246","Cherokee Parks",33.711,-118.0438,"High School"
"13247","Cherokee Parks",36.00153,-78.94001,"College"
"13248","Cherokee Parks",32.78306,-96.80667,"NBA"
"13249","Cherokee Parks",44.97997,-93.26384,"NBA"
"13250","Cherokee Parks",49.24966,-123.11934,"NBA"
"13251","Cherokee Parks",38.89511,-77.03637,"NBA"
"13252","Cherokee Parks",34.05223,-118.24368,"NBA"
"13253","Cherokee Parks",29.42412,-98.49363,"NBA"
"13254","Cherokee Parks",34.05223,-118.24368,"NBA"
"13255","Cherokee Parks",37.80437,-122.2708,"NBA"
"13264","Chet Aubuchon",41.608,-87.3411,"Birth"
"13265","Chet Aubuchon",41.608,-87.3411,"High School"
"13266","Chet Aubuchon",42.84031,-84.47982,"College"
"13267","Chet Aubuchon",42.33143,-83.04575,"NBA"
"13286","Chet Carlisle",41.85003,-87.65005,"NBA"
"13305","Chet McNabb",39.29038,-76.61219,"NBA"
"13321","Chet Walker",34.6481,-89.3047,"Birth"
"13322","Chet Walker",42.1273,-86.3073,"High School"
"13323","Chet Walker",40.69809,-89.61704,"College"
"13324","Chet Walker",43.04812,-76.14742,"NBA"
"13325","Chet Walker",39.95234,-75.16379,"NBA"
"13326","Chet Walker",41.85003,-87.65005,"NBA"
"13341","Chick Halbert",34.7535,-104.0501,"High School"
"13342","Chick Halbert",34.9794,-101.9258,"College"
"13343","Chick Halbert",41.85003,-87.65005,"NBA"
"13344","Chick Halbert",41.85003,-87.65005,"NBA"
"13345","Chick Halbert",39.95234,-75.16379,"NBA"
"13346","Chick Halbert",42.35843,-71.05977,"NBA"
"13347","Chick Halbert",41.82399,-71.41283,"NBA"
"13348","Chick Halbert",38.89511,-77.03637,"NBA"
"13349","Chick Halbert",38.89511,-77.03637,"NBA"
"13350","Chick Halbert",39.29038,-76.61219,"NBA"
"13360","Chick Reiser",40.8424,-73.8556,"High School"
"13361","Chick Reiser",40.72871,-73.99597,"College"
"13362","Chick Reiser",39.29038,-76.61219,"NBA"
"13363","Chick Reiser",38.89511,-77.03637,"NBA"
"13378","Chico Vaughn",45.4691,-122.5535,"Birth"
"13379","Chico Vaughn",37.2424,-89.2963,"High School"
"13380","Chico Vaughn",38.51866,-89.84121,"College"
"13381","Chico Vaughn",38.62727,-90.19789,"NBA"
"13382","Chico Vaughn",42.33143,-83.04575,"NBA"
"13383","Chico Vaughn",40.44062,-79.99589,"NBA"
"13384","Chico Vaughn",44.97997,-93.26384,"NBA"
"13385","Chico Vaughn",40.44062,-79.99589,"NBA"
"13398","Chink Crossin",41.2863,-75.8953,"High School"
"13399","Chink Crossin",39.95095,-75.19351,"College"
"13400","Chink Crossin",39.95234,-75.16379,"NBA"
"13417","Chips Sobek",41.6086,-87.4931,"High School"
"13418","Chips Sobek",41.7031,-86.23917,"College"
"13419","Chips Sobek",43.71971,-87.63477,"NBA"
"13435","Chris Andersen",33.7542,-118.2019,"Birth"
"13436","Chris Andersen",30.7231,-96.0943,"High School"
"13437","Chris Andersen",30.16688,-96.39774,"College"
"13438","Chris Andersen",39.73915,-104.9847,"NBA"
"13439","Chris Andersen",29.95465,-90.07507,"NBA"
"13440","Chris Andersen",29.95465,-90.07507,"NBA"
"13441","Chris Andersen",29.95465,-90.07507,"NBA"
"13442","Chris Andersen",39.73915,-104.9847,"NBA"
"13443","Chris Andersen",25.77427,-80.19366,"NBA"
"13454","Chris Anstey",28.0782,-80.7534,"Birth"
"13455","Chris Anstey",28.0782,-80.7534,"High School"
"13457","Chris Anstey",32.78306,-96.80667,"NBA"
"13458","Chris Anstey",41.85003,-87.65005,"NBA"
"13473","Chris Babb",32.6904,-97.1343,"Birth"
"13474","Chris Babb",32.6904,-97.1343,"High School"
"13475","Chris Babb",41.65502,-91.55684,"College"
"13476","Chris Babb",42.35843,-71.05977,"NBA"
"13492","Chris Bosh",32.7825,-96.8207,"Birth"
"13493","Chris Bosh",32.7825,-96.8207,"High School"
"13494","Chris Bosh",33.77233,-84.39456,"College"
"13495","Chris Bosh",43.70011,-79.4163,"NBA"
"13496","Chris Bosh",25.77427,-80.19366,"NBA"
"13511","Chris Carr",37.6237,-90.6363,"Birth"
"13512","Chris Carr",37.6237,-90.6363,"High School"
"13513","Chris Carr",38.51866,-89.84121,"College"
"13514","Chris Carr",33.44838,-112.07404,"NBA"
"13515","Chris Carr",44.97997,-93.26384,"NBA"
"13516","Chris Carr",40.83399,-74.09709,"NBA"
"13517","Chris Carr",37.80437,-122.2708,"NBA"
"13518","Chris Carr",41.85003,-87.65005,"NBA"
"13519","Chris Carr",42.35843,-71.05977,"NBA"
"13530","Chris Childs",35.3832,-119.2272,"Birth"
"13531","Chris Childs",35.3832,-119.2272,"High School"
"13532","Chris Childs",43.60294,-116.19845,"College"
"13533","Chris Childs",40.83399,-74.09709,"NBA"
"13534","Chris Childs",40.71427,-74.00597,"NBA"
"13535","Chris Childs",43.70011,-79.4163,"NBA"
"13536","Chris Childs",40.83399,-74.09709,"NBA"
"13549","Chris Copeland",40.7709,-74.2369,"Birth"
"13550","Chris Copeland",37.5958,-77.5758,"High School"
"13551","Chris Copeland",40.00915,-105.26902,"College"
"13552","Chris Copeland",40.71427,-74.00597,"NBA"
"13553","Chris Copeland",39.76838,-86.15804,"NBA"
"13568","Chris Corchiani",25.7541,-80.271,"Birth"
"13569","Chris Corchiani",25.9372,-80.317,"High School"
"13570","Chris Corchiani",36.00153,-78.94001,"College"
"13571","Chris Corchiani",28.53834,-81.37924,"NBA"
"13572","Chris Corchiani",28.53834,-81.37924,"NBA"
"13573","Chris Corchiani",38.89511,-77.03637,"NBA"
"13574","Chris Corchiani",42.35843,-71.05977,"NBA"
"13587","Chris Crawford",42.3541,-85.547,"Birth"
"13588","Chris Crawford",42.3541,-85.547,"High School"
"13589","Chris Crawford",46.55694,-87.40139,"College"
"13590","Chris Crawford",33.749,-84.38798,"NBA"
"13606","Chris Douglas-Roberts",42.3679,-83.1386,"Birth"
"13607","Chris Douglas-Roberts",42.3679,-83.1386,"High School"
"13608","Chris Douglas-Roberts",35.1187,-89.93731,"College"
"13609","Chris Douglas-Roberts",40.83399,-74.09709,"NBA"
"13610","Chris Douglas-Roberts",43.0389,-87.90647,"NBA"
"13611","Chris Douglas-Roberts",32.78306,-96.80667,"NBA"
"13612","Chris Douglas-Roberts",35.22709,-80.84313,"NBA"
"13625","Chris Dudley",41.0534,-73.5387,"Birth"
"13626","Chris Dudley",33.0501,-117.2528,"High School"
"13627","Chris Dudley",41.31121,-72.92649,"College"
"13628","Chris Dudley",41.4995,-81.69541,"NBA"
"13629","Chris Dudley",40.83399,-74.09709,"NBA"
"13630","Chris Dudley",45.52345,-122.67621,"NBA"
"13631","Chris Dudley",40.71427,-74.00597,"NBA"
"13632","Chris Dudley",33.44838,-112.07404,"NBA"
"13633","Chris Dudley",45.52345,-122.67621,"NBA"
"13644","Chris Duhon",30.641,-92.4282,"Birth"
"13645","Chris Duhon",30.2712,-89.7705,"High School"
"13646","Chris Duhon",36.00153,-78.94001,"College"
"13647","Chris Duhon",41.85003,-87.65005,"NBA"
"13648","Chris Duhon",40.71427,-74.00597,"NBA"
"13649","Chris Duhon",28.53834,-81.37924,"NBA"
"13650","Chris Duhon",34.05223,-118.24368,"NBA"
"13663","Chris Engler",45.0648,-92.8473,"Birth"
"13664","Chris Engler",45.0648,-92.8473,"High School"
"13665","Chris Engler",41.31192,-105.57638,"College"
"13666","Chris Engler",37.80437,-122.2708,"NBA"
"13667","Chris Engler",40.83399,-74.09709,"NBA"
"13668","Chris Engler",41.85003,-87.65005,"NBA"
"13669","Chris Engler",43.0389,-87.90647,"NBA"
"13670","Chris Engler",45.52345,-122.67621,"NBA"
"13671","Chris Engler",43.0389,-87.90647,"NBA"
"13672","Chris Engler",40.83399,-74.09709,"NBA"
"13682","Chris Ford",39.3652,-74.4378,"Birth"
"13683","Chris Ford",39.4209,-74.4977,"High School"
"13684","Chris Ford",40.03817,-75.34463,"College"
"13685","Chris Ford",42.33143,-83.04575,"NBA"
"13686","Chris Ford",42.35843,-71.05977,"NBA"
"13701","Chris Garner",35.185,-90.0936,"Birth"
"13702","Chris Garner",35.185,-90.0936,"High School"
"13703","Chris Garner",35.1187,-89.93731,"College"
"13704","Chris Garner",43.70011,-79.4163,"NBA"
"13705","Chris Garner",37.80437,-122.2708,"NBA"
"13720","Chris Gatling",40.6728,-74.179,"Birth"
"13721","Chris Gatling",40.6728,-74.179,"High School"
"13722","Chris Gatling",37.78791,-79.44282,"College"
"13723","Chris Gatling",37.80437,-122.2708,"NBA"
"13724","Chris Gatling",25.77427,-80.19366,"NBA"
"13725","Chris Gatling",32.78306,-96.80667,"NBA"
"13726","Chris Gatling",40.83399,-74.09709,"NBA"
"13727","Chris Gatling",43.0389,-87.90647,"NBA"
"13728","Chris Gatling",28.53834,-81.37924,"NBA"
"13729","Chris Gatling",39.73915,-104.9847,"NBA"
"13730","Chris Gatling",41.4995,-81.69541,"NBA"
"13731","Chris Gatling",25.77427,-80.19366,"NBA"
"13739","Chris Harris",40.9077,-72.4178,"Birth"
"13741","Chris Harris",39.73978,-84.17827,"College"
"13742","Chris Harris",38.62727,-90.19789,"NBA"
"13743","Chris Harris",43.15478,-77.61556,"NBA"
"13758","Chris Herren",41.6734,-71.1511,"Birth"
"13759","Chris Herren",41.6734,-71.1511,"High School"
"13760","Chris Herren",36.81256,-119.74663,"College"
"13761","Chris Herren",39.73915,-104.9847,"NBA"
"13762","Chris Herren",42.35843,-71.05977,"NBA"
"13777","Chris Hunter",41.608,-87.3411,"Birth"
"13778","Chris Hunter",41.608,-87.3411,"High School"
"13779","Chris Hunter",42.84031,-84.47982,"College"
"13780","Chris Hunter",37.80437,-122.2708,"NBA"
"13796","Chris Jefferies",36.84,-119.8285,"Birth"
"13797","Chris Jefferies",36.84,-119.8285,"High School"
"13798","Chris Jefferies",36.81256,-119.74663,"College"
"13799","Chris Jefferies",43.70011,-79.4163,"NBA"
"13800","Chris Jefferies",43.70011,-79.4163,"NBA"
"13801","Chris Jefferies",41.85003,-87.65005,"NBA"
"13815","Chris Jent",33.7885,-117.8695,"Birth"
"13816","Chris Jent",41.0544,-74.6171,"High School"
"13817","Chris Jent",39.99618,-83.0188,"College"
"13818","Chris Jent",29.76328,-95.36327,"NBA"
"13819","Chris Jent",40.71427,-74.00597,"NBA"
"13834","Chris Johnson",38.8749,-77.0325,"Birth"
"13835","Chris Johnson",34.7678,-79.4639,"High School"
"13836","Chris Johnson",29.93987,-90.11954,"College"
"13837","Chris Johnson",45.52345,-122.67621,"NBA"
"13838","Chris Johnson",42.35843,-71.05977,"NBA"
"13839","Chris Johnson",45.52345,-122.67621,"NBA"
"13840","Chris Johnson",29.95465,-90.07507,"NBA"
"13841","Chris Johnson",44.97997,-93.26384,"NBA"
"13853","Chris Johnson",28.5883,-81.2439,"Birth"
"13854","Chris Johnson",39.8928,-82.9588,"High School"
"13855","Chris Johnson",39.73978,-84.17827,"College"
"13856","Chris Johnson",35.14953,-90.04898,"NBA"
"13857","Chris Johnson",42.35843,-71.05977,"NBA"
"13872","Chris Kaman",42.9134,-85.7053,"Birth"
"13873","Chris Kaman",42.9134,-85.7053,"High School"
"13874","Chris Kaman",43.59142,-84.77501,"College"
"13875","Chris Kaman",34.05223,-118.24368,"NBA"
"13876","Chris Kaman",29.95465,-90.07507,"NBA"
"13877","Chris Kaman",32.78306,-96.80667,"NBA"
"13878","Chris Kaman",34.05223,-118.24368,"NBA"
"13891","Chris King",35.2434,-78.363,"Birth"
"13892","Chris King",35.2434,-78.363,"High School"
"13893","Chris King",36.13347,-80.27727,"College"
"13894","Chris King",47.60621,-122.33207,"NBA"
"13895","Chris King",49.24966,-123.11934,"NBA"
"13896","Chris King",40.76078,-111.89105,"NBA"
"13910","Chris McCray",38.8912,-76.8953,"Birth"
"13911","Chris McCray",38.8912,-76.8953,"High School"
"13912","Chris McCray",39.32898,-76.62057,"College"
"13913","Chris McCray",43.0389,-87.90647,"NBA"
"13929","Chris McNealy",36.84,-119.8285,"Birth"
"13930","Chris McNealy",36.84,-119.8285,"High School"
"13931","Chris McNealy",37.33578,-121.88245,"College"
"13932","Chris McNealy",40.71427,-74.00597,"NBA"
"13948","Chris Mihm",43.0434,-87.8945,"Birth"
"13949","Chris Mihm",30.2058,-97.8002,"High School"
"13950","Chris Mihm",30.26715,-97.74306,"College"
"13951","Chris Mihm",41.4995,-81.69541,"NBA"
"13952","Chris Mihm",42.35843,-71.05977,"NBA"
"13953","Chris Mihm",34.05223,-118.24368,"NBA"
"13967","Chris Mills",34.0396,-118.2661,"Birth"
"13968","Chris Mills",34.0396,-118.2661,"High School"
"13969","Chris Mills",32.23188,-110.95347,"College"
"13970","Chris Mills",41.4995,-81.69541,"NBA"
"13971","Chris Mills",40.71427,-74.00597,"NBA"
"13972","Chris Mills",37.80437,-122.2708,"NBA"
"13986","Chris Morris",33.8477,-84.2814,"Birth"
"13987","Chris Morris",33.8477,-84.2814,"High School"
"13988","Chris Morris",32.60208,-85.48495,"College"
"13989","Chris Morris",40.83399,-74.09709,"NBA"
"13990","Chris Morris",40.76078,-111.89105,"NBA"
"13991","Chris Morris",33.44838,-112.07404,"NBA"
"14005","Chris Mullin",40.8424,-73.8556,"Birth"
"14006","Chris Mullin",40.8424,-73.8556,"High School"
"14007","Chris Mullin",45.58333,-94.39167,"College"
"14008","Chris Mullin",37.80437,-122.2708,"NBA"
"14009","Chris Mullin",39.76838,-86.15804,"NBA"
"14010","Chris Mullin",37.80437,-122.2708,"NBA"
"14024","Chris Munk",37.7312,-122.3826,"Birth"
"14025","Chris Munk",37.7312,-122.3826,"High School"
"14026","Chris Munk",34.0218,-118.28664,"College"
"14027","Chris Munk",40.76078,-111.89105,"NBA"
"14043","Chris Owens",41.1537,-81.6374,"Birth"
"14044","Chris Owens",32.6323,-96.9125,"High School"
"14045","Chris Owens",30.26715,-97.74306,"College"
"14046","Chris Owens",35.14953,-90.04898,"NBA"
"14062","Chris Paul",36.1028,-80.2605,"Birth"
"14063","Chris Paul",36.0079,-80.3697,"High School"
"14064","Chris Paul",36.13347,-80.27727,"College"
"14065","Chris Paul",29.95465,-90.07507,"NBA"
"14066","Chris Paul",29.95465,-90.07507,"NBA"
"14067","Chris Paul",34.05223,-118.24368,"NBA"
"14081","Chris Porter",31.5951,-85.2108,"Birth"
"14082","Chris Porter",31.5951,-85.2108,"High School"
"14083","Chris Porter",32.60208,-85.48495,"College"
"14084","Chris Porter",37.80437,-122.2708,"NBA"
"14100","Chris Quinn",29.9589,-90.1568,"Birth"
"14101","Chris Quinn",40.1176,-83.1265,"High School"
"14102","Chris Quinn",41.7031,-86.23917,"College"
"14103","Chris Quinn",25.77427,-80.19366,"NBA"
"14104","Chris Quinn",40.83399,-74.09709,"NBA"
"14105","Chris Quinn",29.42412,-98.49363,"NBA"
"14106","Chris Quinn",41.4995,-81.69541,"NBA"
"14119","Chris Richard",28.0407,-81.9043,"Birth"
"14120","Chris Richard",28.0407,-81.9043,"High School"
"14121","Chris Richard",28.0692,-82.43609,"College"
"14122","Chris Richard",44.97997,-93.26384,"NBA"
"14123","Chris Richard",41.85003,-87.65005,"NBA"
"14138","Chris Robinson",32.4647,-84.9884,"Birth"
"14139","Chris Robinson",32.8293,-83.4928,"High School"
"14140","Chris Robinson",36.98754,-86.45166,"College"
"14141","Chris Robinson",49.24966,-123.11934,"NBA"
"14142","Chris Robinson",49.24966,-123.11934,"NBA"
"14143","Chris Robinson",38.58157,-121.4944,"NBA"
"14157","Chris Singleton",34.2577,-84.4921,"Birth"
"14158","Chris Singleton",33.9462,-84.3346,"High School"
"14159","Chris Singleton",28.0692,-82.43609,"College"
"14160","Chris Singleton",38.89511,-77.03637,"NBA"
"14176","Chris Smith",40.212,-74.4322,"Birth"
"14177","Chris Smith",40.7211,-74.147,"High School"
"14178","Chris Smith",38.21507,-85.75913,"College"
"14179","Chris Smith",40.71427,-74.00597,"NBA"
